vehicle,queue_ms,service_ms,sojourn_ms,probability,flagged
0,0.11902445021405583,96.40854799999943,96.52757245021348,0.0002156928094336763,False
1,67.52594275258161,106.12310299984529,173.6490457524269,4.629481736628804e-06,False
2,143.98516625442426,106.25615399931121,250.24132025373547,4.1484632674837485e-05,False
3,246.87596163130365,99.42317700006242,346.2991386313661,1.7604372715140926e-06,False
4,345.3421241347314,131.0984900001131,476.4406141348445,4.270573754183715e-06,False
5,458.8336356882792,127.8781880000679,586.7118236883471,0.013623494654893875,True
6,569.2883630108554,115.05353399934393,684.3418970101993,1.914941458380781e-05,False
7,645.5476345536226,105.33411699998396,750.8817515536066,6.800386472605169e-06,False
8,750.1063340878318,132.71296600032656,882.8193000881583,1.2748898370773531e-05,False
9,869.9209325068296,128.19840500014834,998.1193375069779,1.744491783028934e-05,False
10,1000.7226156722027,159.69246900021972,1160.4150846724224,6.300078530330211e-05,False
11,1150.1100713221604,110.74581199954991,1260.8558833217103,5.720856734114932e-06,False
12,1242.4518074103617,101.62006200062024,1344.071869410982,6.464492344093742e-06,False
13,1339.3608701026096,103.0104930005109,1442.3713631031205,9.575050171406474e-06,False
14,1427.0991583207433,102.3917699994854,1529.4909283202287,8.824170436128043e-06,False
15,1527.777302647337,88.33852499992645,1616.1158276472634,2.2216354409465566e-05,False
16,1615.0820198054134,70.75865299975703,1685.8406728051705,8.735184565011878e-06,False
17,1682.0068187780635,64.25324599968008,1746.2600647777435,3.6311480471340474e-06,False
18,1735.1062588359127,63.594739999643934,1798.7009988355567,9.177791071124375e-06,False
19,1793.8535632138155,61.068115000125545,1854.921678213941,0.0002712523564696312,False
20,1839.4650258405818,57.32116300077905,1896.7861888413609,3.1012114050099626e-05,False
21,1894.1018271889334,116.57846700018126,2010.6802941891146,7.01985982232145e-06,False
22,1987.82906888664,160.88534500067908,2148.714413887319,2.9486013772839215e-06,False
23,2133.5631195970564,120.49020299946278,2254.053322596519,4.735258869459358e-07,False
24,2248.935295672709,134.54033600010007,2383.475631672809,1.4260772331908811e-05,False
25,2378.399047844141,116.20105199926911,2494.60009984341,2.851517820090521e-06,False
26,2489.3771677270706,103.91176299981453,2593.288930726885,5.3347164794104174e-05,False
27,2592.4870043891133,109.44755899981828,2701.9345633889316,7.292942882486386e-06,False
28,2699.826830209531,105.91242800001055,2805.7392582095417,9.807265996641945e-06,False
29,2797.3150155639814,110.72716800026683,2908.0421835642483,2.0522891645669006e-05,False
30,2903.3492646121886,118.98731000019325,3022.336574612382,2.849214433808811e-05,False
31,3006.8260068928794,102.66513199985638,3109.4911388927358,3.4279466945008608e-06,False
32,3103.580815050009,96.4811269996062,3200.061942049615,1.2329257515375502e-05,False
33,3197.3133436213175,91.08878100050788,3288.4021246218254,5.6936582950584125e-06,False
34,3282.9358834178493,174.92654099987703,3457.8624244177263,0.9999128580093384,True
35,3450.08589720328,110.96398799963936,3561.0498852029195,2.4957971618277952e-05,False
36,3560.684809185659,117.82931499965343,3678.5141241853125,0.0003247103304602206,False
37,3674.7142889234965,138.99579900044046,3813.710087923937,5.4182979511097074e-05,False
38,3806.665031396733,107.70246599986422,3914.367497396597,0.0015191350830718875,False
39,3912.965716284816,110.78309300046385,4023.74880928528,4.105940752197057e-05,False
40,4009.2899919718548,116.95798300024762,4126.247974972102,4.725392955151619e-06,False
41,4112.905743144438,110.05025299982663,4222.955996144265,0.00021866383031010628,False
42,4209.627864544018,112.59139200046775,4322.219256544486,2.6346467620896874e-06,False
43,4321.5808571940215,104.92043000067497,4426.5012871946965,3.157112132612383e-06,False
44,4415.25963442291,98.12570299982326,4513.385337422733,4.119506775168702e-05,False
45,4498.330227575025,99.01414199975989,4597.344369574785,0.00017940030375029892,False
46,4586.307965931155,178.8298470000882,4765.137812931243,2.3325294023379683e-05,False
47,4761.976042927927,109.83912400024565,4871.815166928172,2.0295523427193984e-05,False
48,4867.940233541049,112.9092210003364,4980.849454541385,5.377981324272696e-06,False
49,4978.910968698983,102.62142200008384,5081.532390699067,0.0007319053402170539,False
50,5077.233852790414,86.50657599991973,5163.740428790334,5.653635525959544e-06,False
51,5163.656718835227,70.64095300029294,5234.29767183552,2.67517680185847e-06,False
