vehicle,queue_ms,service_ms,sojourn_ms,probability,flagged
0,0.16081020658020861,105.23504499997216,105.39585520655237,0.0002156928094336763,False
1,0.12592104121722514,115.80625199985661,115.93217304107384,4.629481736628804e-06,False
2,0.09098506689042551,103.93904800002929,104.03003306691971,4.1484632674837485e-05,False
3,48.21396809620637,99.10628800025734,147.3202560964637,1.7604372715140926e-06,False
4,130.16941815749306,103.33576399989397,233.50518215738703,4.270573754183715e-06,False
5,0.1151930155174341,102.70690200013632,102.82209501565376,0.013623494654893875,True
6,0.372672164303367,99.66865800015512,100.04133016445849,1.914941458380781e-05,False
7,0.11466685373306973,113.21690200020385,113.33156885393691,6.800386472605169e-06,False
8,97.61376741698768,105.90544200022123,203.5192094172089,1.2748898370773531e-05,False
9,0.21159110838198103,167.91786799967667,168.12945910805865,1.744491783028934e-05,False
10,154.1589747494072,114.90170699926239,269.0606817486696,6.300078530330211e-05,False
11,51.3592881443401,110.80589500033966,162.16518314467976,5.720856734114932e-06,False
12,0.19215956672269385,114.69703800048592,114.88919756720861,6.464492344093742e-06,False
13,37.72729764932592,127.84773600014887,165.5750336494748,9.575050171406474e-06,False
14,0.09131411661655875,104.16290600005595,104.25422011667251,8.824170436128043e-06,False
15,73.64281035279419,102.70909399969241,176.3519043524866,2.2216354409465566e-05,False
16,158.15698787446308,99.46910199960257,257.62608987406566,8.735184565011878e-06,False
17,194.71465644710406,100.09897600048134,294.8136324475854,3.6311480471340474e-06,False
18,114.72042237346614,91.80584299974726,206.5262653732134,9.177791071124375e-06,False
19,124.20556342567579,115.02217399993242,239.2277374256082,0.0002712523564696312,False
20,2.167283462767955,134.28020200080937,136.44748546357732,3.1012114050099626e-05,False
21,91.97294802015676,186.90546800007724,278.878416020234,7.01985982232145e-06,False
22,0.21542519152717432,118.5856940001031,118.80111919163028,2.9486013772839215e-06,False
23,0.44667454858426936,117.68942600065202,118.13610054923629,4.735258869459358e-07,False
24,0.10219475643680198,124.8586499996236,124.9608447560604,1.4260772331908811e-05,False
25,41.674384493489924,112.02517800029455,153.69956249378447,2.851517820090521e-06,False
26,63.296293634266476,122.17261599926132,185.4689096335278,5.3347164794104174e-05,False
