vehicle,queue_ms,service_ms,sojourn_ms,probability,flagged
0,0.1505418017586635,76.28746699992917,76.43800880168783,0.0002156928094336763,False
1,0.07313201035685779,35.59357400013141,35.66670601048827,4.629481736628804e-06,False
2,0.09373801685796934,41.44467100013571,41.53840901699368,4.1484632674837485e-05,False
3,27.632981524220668,34.69284199991307,62.32582352413374,1.7604372715140926e-06,False
4,58.101751539425095,34.97773300000517,93.07948453943027,4.270573754183715e-06,False
5,20.533063754101022,42.24072200008777,62.77378575418879,0.013623494654893875,True
6,0.05988504108245252,47.43099999996048,47.49088504104293,1.914941458380781e-05,False
7,0.2137912135822262,44.432636999999886,44.64642821358211,6.800386472605169e-06,False
8,40.76458635449853,34.723410999959015,75.48799735445755,1.2748898370773531e-05,False
9,23.244795027267173,39.875865999874804,63.12066102714198,1.744491783028934e-05,False
10,59.68280068736931,43.51232900012292,103.19512968749223,6.300078530330211e-05,False
11,48.847245286196994,50.87604100003773,99.72328628623472,5.720856734114932e-06,False
12,13.20953064191599,93.63739600007648,106.84692664199247,6.464492344093742e-06,False
13,87.5906194125946,57.52726199989411,145.1178814124887,9.575050171406474e-06,False
14,83.65984927945647,41.265984999881766,124.92583427933823,8.824170436128043e-06,False
15,117.32245058828994,50.227722000045105,167.55017258833504,2.2216354409465566e-05,False
16,163.06044921884677,55.83874399985689,218.89919321870366,8.735184565011878e-06,False
17,203.23260211193883,41.47123799998553,244.70384011192436,3.6311480471340474e-06,False
18,199.7213463434946,44.036609999920984,243.75795634341557,9.177791071124375e-06,False
19,223.18536385660082,62.04170499995598,285.2270688565568,0.0002712523564696312,False
20,222.9392663659837,36.16465799996149,259.1039243659452,3.1012114050099626e-05,False
21,248.0215517553006,55.49453599996923,303.51608775526984,7.01985982232145e-06,False
22,211.69428854796024,37.472106999985044,249.16639554794529,2.9486013772839215e-06,False
23,187.89526938735435,44.91101999997227,232.80628938732661,4.735258869459358e-07,False
24,200.10179168912146,77.5328189999982,277.63461068911965,1.4260772331908811e-05,False
25,256.9012193735034,45.039565000024595,301.940784373528,2.851517820090521e-06,False
26,279.44656690851843,52.082702000006975,331.5292689085254,5.3347164794104174e-05,False
27,327.7646825558804,45.85961100019631,373.62429355607674,7.292942882486386e-06,False
28,364.7296498372725,44.9727189998157,409.7023688370882,9.807265996641945e-06,False
29,375.5167262570467,44.409201999997094,419.9259282570438,2.0522891645669006e-05,False
30,400.57245044908996,43.8516179999624,444.42406844905236,2.849214433808811e-05,False
31,381.2935925707279,40.50205799990181,421.79565057062973,3.4279466945008608e-06,False
32,386.46022519992584,39.146462000189786,425.60668720011563,1.2329257515375502e-05,False
33,413.7936984850512,39.07915599984335,452.87285448489456,5.6936582950584125e-06,False
34,429.89426767212535,34.824669000045105,464.71893667217046,0.9999128580093384,True
35,432.72022681253475,35.581976000003124,468.30220281253787,2.4957971618277952e-05,False
36,451.18981874065867,82.58197300006032,533.771791740719,0.0003247103304602206,False
37,517.7622786954998,40.70389999992585,558.4661786954257,5.4182979511097074e-05,False
38,514.6189105857957,54.8915520000719,569.5104625858676,0.0015191350830718875,False
39,554.7430701392386,47.67747599998984,602.4205461392285,4.105940752197057e-05,False
40,535.8601518876185,44.7575760001655,580.617727887784,4.725392955151619e-06,False
41,511.1560335756167,57.2751579998112,568.4311915754279,0.00021866383031010628,False
42,514.3058931773794,51.170678999824304,565.4765721772037,2.6346467620896874e-06,False
43,561.9182147781885,39.19859699999506,601.1168117781835,3.157112132612383e-06,False
44,544.4943176921697,44.507378999924185,589.0016966920939,4.119506775168702e-05,False
45,521.4040722987647,45.40186799999901,566.8059402987637,0.00017940030375029892,False
46,510.7994907259581,43.97876899997755,554.7782597259356,2.3325294023379683e-05,False
47,540.8558877140877,45.29641699991771,586.1523047140054,2.0295523427193984e-05,False
48,570.1902601624624,70.66559399981998,640.8558541622824,5.377981324272696e-06,False
49,632.6573217972964,38.59787399983361,671.25519579713,0.0007319053402170539,False
50,653.6347571625356,38.000237000005654,691.6349941625413,5.653635525959544e-06,False
51,690.7438263422137,46.06217399987145,736.8060003420851,2.67517680185847e-06,False
52,728.521850536481,41.23018099994624,769.7520315364272,4.905993591819424e-06,False
53,704.0801713089877,46.16394200002105,750.2441133090088,2.8316217139945365e-06,False
54,550.5497067497345,38.55458699990777,589.1042937496422,1.838655589381233e-05,False
55,561.0030051302601,59.23391999999694,620.2369251302571,5.9506032812350895e-06,False
56,606.1191310502636,35.639937000041755,641.7590680503054,2.1009025658713654e-05,False
57,621.9516143551118,50.0664669998514,672.0180813549632,4.403119419293944e-06,False
58,654.1435682081556,46.62858500000766,700.7721532081632,0.00014601717703044415,False
59,694.3682280470966,41.408185999898706,735.7764140469953,2.0852576199104078e-05,False
60,681.6904953034282,96.65420700002869,778.3447023034569,1.2121651707275305e-05,False
61,709.6541686275941,43.36635599997862,753.0205246275727,1.1031754638679558e-06,False
62,677.7160900956005,44.74882499994237,722.4649150955429,1.134246303990949e-05,False
63,457.05519230727987,47.86328499994852,504.9184773072284,8.245468779932708e-05,False
64,399.78348756858395,45.00973999984126,444.7932275684252,3.637956251623109e-05,False
65,362.6298465437685,47.0352960001037,409.6651425438722,1.703221187199233e-06,False
66,357.57672744489355,49.314017999904536,406.8907454447981,1.1950672160310205e-05,False
67,377.3479424969537,39.89915600004679,417.2470984970005,3.7724846606579376e-06,False
68,415.1071366834458,37.61306599994896,452.72020268339475,2.1516461856663227e-05,False
69,404.9684683423038,36.56978499998331,441.53825334228713,2.7483483791002072e-05,False
70,410.56786696776726,42.370694999817715,452.938561967585,1.9840276763716247e-06,False
71,377.6174882120813,35.72429800010468,413.341786212186,1.4824103118371568e-06,False
72,312.03114415438904,77.52147499991224,389.5526191543013,0.9985289573669434,True
73,373.04624741955195,36.117317999924126,409.1635654194761,3.6236113373888656e-05,False
74,406.76463535942275,40.63685899996017,447.4014943593829,3.3347430417052237e-06,False
75,401.2466636031604,35.80171299995527,437.0483766031157,1.0575456599326571e-06,False
76,309.47909361339043,42.539124000086304,352.01821761347674,1.9670544133987278e-05,False
77,311.05063378299747,36.21382599999379,347.26445978299125,1.8566492144600488e-05,False
78,240.81246449077298,39.218892000008054,280.03135649078104,6.629446488659596e-06,False
79,242.4662552236896,46.69899200007421,289.1652472237638,1.1963010365434457e-05,False
80,223.5557458416224,47.47757000018282,271.03331584180523,0.0004526986740529537,False
81,256.7103741075698,36.42316099990239,293.1335351074722,9.706115088192746e-05,False
82,286.46267256567626,45.2251049998722,331.68777756554846,2.138398849638179e-05,False
83,324.65041692853447,47.26046799987671,371.9108849284112,8.400739716307726e-06,False
84,366.17464802475297,84.33002200013107,450.50467002488404,0.0009405082673765719,False
85,447.89695407894214,50.303199000154564,498.2001530790967,1.0072779332404025e-05,False
86,414.8861265043706,42.63269899979605,457.51882550416667,0.00017905903223436326,False
