vehicle,queue_ms,service_ms,sojourn_ms,probability,flagged
0,0.0809130115158041,284.89708500001143,284.97799801152723,0.0002156928094336763,False
1,0.07973873653099872,285.17363799983286,285.25337673636386,4.629481736628804e-06,False
2,0.06733744476150605,416.8050750004113,416.8724124451728,4.1484632674837485e-05,False
3,323.7850171608443,292.7568650002286,616.5418821610729,1.7604372715140926e-06,False
4,587.9007655953501,291.010310999809,878.9110765951591,4.270573754183715e-06,False
5,394.87195769333994,306.1160249999375,700.9879826932774,0.013623494654893875,True
6,231.1737866070871,278.06838700007575,509.24217360716284,1.914941458380781e-05,False
7,0.07144409073589486,293.73261199998524,293.80405609072113,6.800386472605169e-06,False
8,267.61008102948836,334.3211239998709,601.9312050293593,1.2748898370773531e-05,False
9,253.25580951493976,302.29744000007486,555.5532495150146,1.744491783028934e-05,False
10,532.2500895822486,291.5304719999767,823.7805615822253,6.300078530330211e-05,False
11,460.95147957430527,287.66551700027776,748.616996574583,5.720856734114932e-06,False
12,171.7123949465531,281.337682999947,453.0500779465001,6.464492344093742e-06,False
13,324.2609494163844,294.2409770002996,618.501926416684,9.575050171406474e-06,False
14,208.13751919604329,293.4843930001989,501.6219121962422,8.824170436128043e-06,False
15,450.53743692051285,286.3843100003578,736.9217469208706,2.2216354409465566e-05,False
16,706.5726371242818,292.18174199968416,998.7543791239659,8.735184565011878e-06,False
17,893.8708290802424,291.2200490000032,1185.0908780802456,3.6311480471340474e-06,False
18,884.8880806231136,293.2497490000969,1178.1378296232106,9.177791071124375e-06,False
19,1040.6492910433371,292.61240499999985,1333.261696043337,0.0002712523564696312,False
20,917.6436544389617,285.46067300021605,1203.1043274391777,3.1012114050099626e-05,False
21,1128.7534600351137,293.22173099990323,1421.975191035017,7.01985982232145e-06,False
22,809.4922493201011,285.12797200028217,1094.6202213203833,2.9486013772839215e-06,False
23,685.765968249143,286.6982879995703,972.4642562487134,4.735258869459358e-07,False
24,754.0414992613478,286.0972389999006,1040.1387382612484,1.4260772331908811e-05,False
25,901.2834641571317,294.76945299984436,1196.052917156976,2.851517820090521e-06,False
26,1045.2045920574164,290.1590070000566,1335.363599057473,5.3347164794104174e-05,False
27,1309.8474737057586,290.1610990002155,1600.008572705974,7.292942882486386e-06,False
28,1540.3086895807974,288.3481400003802,1828.6568295811776,9.807265996641945e-06,False
29,1600.3941020462662,289.5283670000026,1889.9224690462688,2.0522891645669006e-05,False
30,1760.538221326442,298.6483340000632,2059.186555326505,2.849214433808811e-05,False
31,1637.9612494711182,280.8826330001466,1918.8438824712648,3.4279466945008608e-06,False
32,1682.8559299988228,284.822699000415,1967.6786289992378,1.2329257515375502e-05,False
