vehicle,queue_ms,service_ms,sojourn_ms,probability,flagged
0,0.06906003409312689,279.197607000242,279.2666670343351,0.0002156928094336763,False
1,0.11841420973723871,329.880563000188,329.9989772099252,4.629481736628804e-06,False
2,0.07265133535838686,290.0025359999745,290.0751873353329,4.1484632674837485e-05,False
3,10.456376483489294,285.9916570000678,296.4480334835571,1.7604372715140926e-06,False
4,210.18505778511098,289.01012100004664,499.1951787851576,4.270573754183715e-06,False
5,0.06794907903895364,292.2978599999624,292.36580907900134,0.013623494654893875,True
6,0.09566582184561412,339.60244999980205,339.69811582164766,1.914941458380781e-05,False
7,0.07979327210705378,275.17528599992147,275.2550792720285,6.800386472605169e-06,False
8,196.1351950885728,291.15518899970994,487.29038408828274,1.2748898370773531e-05,False
9,0.06946654548301012,283.7066669999331,283.7761335454161,1.744491783028934e-05,False
10,213.51441774777413,292.8479099996366,506.36232774741075,6.300078530330211e-05,False
11,0.09235272364094271,359.4096440001522,359.5019967237931,5.720856734114932e-06,False
12,0.07045683969408856,283.2521540003654,283.3226108400595,6.464492344093742e-06,False
13,0.06704325005557621,278.2292140000209,278.29625725007645,9.575050171406474e-06,False
14,0.0697795885571395,292.4129719999655,292.48275158852266,8.824170436128043e-06,False
15,138.88314376208655,284.31905000024926,423.2021937623358,2.2216354409465566e-05,False
16,331.80168337185023,290.8253989999139,622.6270823717641,8.735184565011878e-06,False
17,307.6264142396212,282.42346100023497,590.0498752398562,3.6311480471340474e-06,False
18,0.06959186930544092,289.41891500016936,289.4885068694748,9.177791071124375e-06,False
19,0.11625413071669755,358.43876799981444,358.55502213053114,0.0002712523564696312,False
20,0.06627931725233793,276.79947199976596,276.8657513170183,3.1012114050099626e-05,False
21,53.46132110526014,285.0508749997971,338.5121961050572,7.01985982232145e-06,False
22,0.07065296040309477,287.9871000000094,288.0577529604125,2.9486013772839215e-06,False
23,0.06719174643876613,281.2769570000455,281.3441487464843,4.735258869459358e-07,False
24,0.07933178312669042,342.5059199998941,342.5852517830208,1.4260772331908811e-05,False
25,0.06851747139080544,280.84568399981436,280.91420147120516,2.851517820090521e-06,False
26,0.06899517347846995,284.2643849999149,284.3333801733934,5.3347164794104174e-05,False
27,207.43137911767917,283.44269099989106,490.8740701175702,7.292942882486386e-06,False
28,311.4160727432136,282.29292700007136,593.708999743285,9.807265996641945e-06,False
29,0.06670713901257841,298.89130499987004,298.9580121388826,2.0522891645669006e-05,False
30,0.06756797893103794,303.6709709999741,303.7385389789051,2.849214433808811e-05,False
31,0.06101141389081022,277.9607379998197,278.0217494137105,3.4279466945008608e-06,False
32,0.06928099764991202,293.83792099997663,293.90720199762654,1.2329257515375502e-05,False
33,56.151671699353756,293.71736700022666,349.8690386995804,5.6936582950584125e-06,False
34,0.06851844182165223,283.28436100036924,283.3528794421909,0.9999128580093384,True
35,0.09472825149714481,334.8200119999092,334.91474025140633,2.4957971618277952e-05,False
36,0.06586481367776287,284.4974950003234,284.56335981400116,0.0003247103304602206,False
37,0.06801190784244682,307.92723699960334,307.9952489074458,5.4182979511097074e-05,False
38,0.06425471474358346,290.1181130000623,290.1823677148059,0.0015191350830718875,False
39,0.06683778656224604,294.42250699958095,294.4893447861432,4.105940752197057e-05,False
40,0.06724975401084521,298.87034400007906,298.9375937540899,4.725392955151619e-06,False
41,0.060076508361817105,274.80396100008875,274.86403750845056,0.00021866383031010628,False
42,0.09226554357155692,325.4637349996301,325.55600054320166,2.6346467620896874e-06,False
43,252.74842756289218,283.1815109998388,535.929938562731,3.157112132612383e-06,False
44,0.06782484024370206,281.8671009999889,281.9349258402326,4.119506775168702e-05,False
45,0.07195397483883426,288.98642500007554,289.0583789749144,0.00017940030375029892,False
46,0.06441951745728147,289.9971540000479,290.06157351750517,2.3325294023379683e-05,False
47,10.230358281205554,284.84504800007926,295.0754062812848,2.0295523427193984e-05,False
48,0.06837224464106839,295.5233290003889,295.59170124503,5.377981324272696e-06,False
49,130.0208299435326,284.61362400003054,414.63445394356313,0.0007319053402170539,False
50,60.44560625196027,313.3154160000231,373.7610222519834,5.653635525959544e-06,False
51,352.87511484239076,294.21484499971484,647.0899598421056,2.67517680185847e-06,False
52,479.90689472635495,294.4251950002581,774.332089726613,4.905993591819424e-06,False
53,0.07190417954916484,290.95021699959034,291.0221211791395,2.8316217139945365e-06,False
54,0.09994399442803115,336.8613060001735,336.96124999460153,1.838655589381233e-05,False
55,0.06818960582677391,290.8379230002538,290.90611260608057,5.9506032812350895e-06,False
56,7.041168004889187,285.02827000011166,292.06943800500085,2.1009025658713654e-05,False
57,0.06854809771539294,411.6911649998656,411.75971309758097,4.403119419293944e-06,False
58,50.59091416251249,303.9212880003106,354.5122021628231,0.00014601717703044415,False
59,225.05189293951844,287.3346309997942,512.3865239393126,2.0852576199104078e-05,False
60,0.06706606745865429,281.182962999992,281.25002906745067,1.2121651707275305e-05,False
61,0.06864255055916146,275.9642480000366,276.03289055059577,1.1031754638679558e-06,False
62,0.08916590741137043,364.7062389995881,364.79540490699947,1.134246303990949e-05,False
63,0.0990031476248987,342.64109199966697,342.74009514729187,8.245468779932708e-05,False
64,0.06746737062712782,282.29598999996597,282.3634573705931,3.637956251623109e-05,False
65,0.07017687539701001,281.9475860001148,282.01776287551183,1.703221187199233e-06,False
66,0.06466289869422326,279.6135020003021,279.67816489899633,1.1950672160310205e-05,False
67,0.09296593816543464,343.2892159999028,343.38218193806824,3.7724846606579376e-06,False
68,299.1043456663647,301.88636999992013,600.9907156662848,2.1516461856663227e-05,False
69,0.07014684570094687,290.5160049999722,290.58615184567316,2.7483483791002072e-05,False
70,0.06622335286010639,287.1108400004232,287.1770633532833,1.9840276763716247e-06,False
71,0.06970024287511478,289.0508920004322,289.1205922433073,1.4824103118371568e-06,False
72,0.09133008734352188,339.4196330000341,339.5109630873776,0.9985289573669434,True
73,7.618183389695332,295.84316500040586,303.4613483901012,3.6236113373888656e-05,False
74,253.88690318595764,284.96869999980845,538.8556031857661,3.3347430417052237e-06,False
75,0.06708206319672172,293.2478620000438,293.31494406324055,1.0575456599326571e-06,False
76,0.07571326932520606,284.8960719998104,284.9717852691356,1.9670544133987278e-05,False
77,0.06672866084045381,297.8691980001713,297.93592666101176,1.8566492144600488e-05,False
78,0.1104998164009885,343.6763630002133,343.7868628166143,6.629446488659596e-06,False
79,0.06713347647746559,279.7320959998615,279.79922947633895,1.1963010365434457e-05,False
80,0.05969483254375518,293.21580800024094,293.2755028327847,0.0004526986740529537,False
81,4.665377149194683,288.99217299976954,293.6575501489642,9.706115088192746e-05,False
82,159.41490831028204,297.6483490001556,457.0632573104376,2.138398849638179e-05,False
83,314.7593295702791,285.45010399966486,600.2094335699439,8.400739716307726e-06,False
84,482.7011684947138,287.07908500018675,769.7802534949005,0.0009405082673765719,False
85,715.2795585811873,291.5919020001638,1006.8714605813511,1.0072779332404025e-05,False
86,0.06804608665333944,292.92994200022804,292.9979880868814,0.00017905903223436326,False
87,0.0672683195261925,289.7511830001349,289.8184513196611,6.783461685699876e-06,False
88,0.06657365474893595,274.97900499975003,275.04557865449897,1.8907853700511623e-06,False
89,0.06423806325983605,291.7783809998582,291.84261906311804,8.059430001594592e-06,False
90,104.75290259546455,291.6241989996706,396.3771015951352,2.1091613234602846e-05,False
91,0.07269774323503952,291.31772100026865,291.3904187435037,2.987871539517073e-06,False
92,0.06818130304964143,282.2279580000213,282.29613930307096,2.5074010409298353e-05,False
93,0.06766730211893446,318.9077490001182,318.97541630223714,3.200442006345838e-05,False
94,118.55624792997332,283.04013400020267,401.596381930176,7.041254775685957e-06,False
95,0.06732266137987608,296.92706300011196,296.99438566149183,2.0653769752243534e-06,False
96,0.06712685444654198,286.4553340000384,286.52246085448496,9.211494034389034e-05,False
97,210.95609296253315,284.0494550000585,495.00554796259166,9.410220627614763e-06,False
98,0.06718551003359607,277.11657400004697,277.18375951008056,1.6548585790587822e-06,False
99,0.07048680936350138,290.5382119997739,290.6086988091374,2.0791652787011117e-05,False
100,0.06366644902300322,292.12589700000535,292.18956344902836,1.8505383195588365e-05,False
101,0.10084083669426036,340.5858469996019,340.6866878362962,0.00017462772666476667,False
102,0.07017670350251137,285.69730799972604,285.76748470322855,6.28113866696367e-06,False
103,0.061657862261199625,291.61805299963817,291.67971086189937,9.476404375163838e-05,False
104,0.06852576188975945,342.32397599998876,342.3925017618785,2.18842615140602e-06,False
105,0.06898219498907565,282.2157199998401,282.28470219482915,4.076056575286202e-05,False
106,0.07117419409041759,282.3293480000757,282.4005221941661,3.7358197459980147e-06,False
107,0.06752303943358129,296.33125700001983,296.3987800394534,1.157285714725731e-05,False
108,77.51988729387449,285.62486500004525,363.14475229391974,5.118936314829625e-07,False
109,0.0714453708496876,281.9259279999642,281.9973733708139,8.363379606635135e-07,False
110,141.86685340018812,278.976036000131,420.8428894003191,6.54969380775583e-06,False
111,233.11505938954724,324.62829599990073,557.743355389448,0.0033441572450101376,True
112,247.6750418145457,286.3951339995765,534.0701758141222,7.996582098712679e-06,False
113,0.06603564042961807,292.7871509996294,292.853186640059,1.5730840459582396e-05,False
114,0.0657626196698402,306.2537160003558,306.3194786200256,2.846824463631492e-05,False
115,0.06626530512221507,283.64720399986254,283.71346930498476,5.992152182443533e-06,False
116,0.06850538011349272,281.48937800006024,281.55788338017373,3.870389718940714e-06,False
117,0.10019334604294272,362.9769210001541,363.07711434619705,2.0250236048013903e-06,False
118,0.06925895831955131,279.3167549998543,279.38601395817386,2.9505845304811373e-06,False
119,108.6131554993699,285.9677700002976,394.5809254996675,1.127565155911725e-06,False
120,0.06381780667652492,288.39442800017423,288.45824580685075,5.472463817568496e-05,False
121,0.06564820660059922,279.99295200015695,280.05860020675755,6.0908978412044235e-06,False
122,156.47163031280797,291.3683370002218,447.8399673130298,4.432289642863907e-05,False
123,48.6301542559886,292.9488740001034,341.579028256092,1.002687986328965e-05,False
124,271.19853406429684,289.1859370001839,560.3844710644807,4.161422566539841e-06,False
125,0.0658209437460755,280.4387979999774,280.5046189437235,6.795844092266634e-05,False
126,0.08952345751822577,354.25813600022593,354.34765945774416,3.5508676319295773e-06,False
127,60.22364015279891,277.63559100003476,337.8592311528337,1.3761977243120782e-05,False
128,292.1932571266552,410.4278830000112,702.6211401266664,3.198916238034144e-05,False
129,0.0713731360519887,279.7944550002285,279.86582813628047,4.3561754864640534e-05,False
130,0.06824660204074462,289.4727489997422,289.5409956017829,2.7132440663990565e-05,False
131,0.09892781145026674,349.90059600022505,349.9995238116753,1.751204217725899e-05,False
132,0.07023270063655218,299.34946699995635,299.4196997005929,2.7425132884673076e-06,False
133,0.07105740223778412,281.7377480000687,281.80880540230646,4.134462506044656e-05,False
134,0.06730578661517939,288.50452100004986,288.57182678666504,2.3054524262988707e-06,False
135,195.61612642519322,295.90665599971544,491.52278242490866,4.219407401251374e-06,False
136,0.10777440684250905,353.5738499999752,353.6816244068177,5.086074452265166e-06,False
137,0.06854329149064142,286.4588040001763,286.52734729166696,6.625552941841306e-06,False
138,0.07229102129713283,286.94005799980005,287.0123490210972,1.6691899872967042e-05,False
139,43.48678436008413,280.0530660001641,323.53985036024824,1.4664687114418484e-05,False
140,0.06458896723415819,283.91240900009507,283.9769979673292,1.3096772818244062e-05,False
141,0.07177832048910204,286.96961399964493,287.04139232013404,4.953452844347339e-06,False
142,0.08251487770394306,317.0202619999145,317.10277687761845,1.547407350699359e-06,False
143,0.0670667950544157,285.9293299998171,285.99639679487154,5.0082157940778416e-06,False
144,0.06403518273145892,275.39063899985194,275.4546741825834,8.070023613981903e-05,False
145,0.06469176696555223,288.4354309999253,288.50012276689085,8.603548849350773e-06,False
146,0.06739357650076272,290.6415899997228,290.70898357622355,9.18614477996016e-06,False
147,0.06834057148807915,281.5382529997805,281.6065935712686,7.015262326603988e-06,False
148,0.06632449913013261,290.4167420001613,290.48306649929145,5.526115273823962e-06,False
149,261.95212703305515,285.719073999644,547.6712010326992,2.189781071137986e-06,False
150,0.0765225331633701,341.6049929996916,341.681515532855,0.002039597136899829,False
151,0.07142019467210048,284.36005399998976,284.43147419466186,3.1116178433876485e-06,False
152,0.06733346344844904,285.2048400000058,285.27217346345424,1.017974000205868e-06,False
153,0.08867276983437478,345.2464520000831,345.33512476991746,4.95973097258684e-07,False
154,177.4220526422141,284.87760400003026,462.2996566422444,1.8391339153822628e-06,False
155,0.06333570536298794,296.256101000381,296.319436705744,0.9988908171653748,True
156,0.06855538185845944,300.78525199996875,300.8538073818272,0.999610960483551,True
157,0.06580823946933378,284.465461000309,284.53126923977834,5.818254976475146e-06,False
158,0.09563248795529944,330.95419500023127,331.04982748818657,3.5086188745481195e-06,False
159,204.29939155792454,286.13734999998996,490.4367415579145,2.664317889866652e-06,False
160,299.6308164765651,285.23978600014743,584.8706024767125,1.6333360690623522e-05,False
161,0.06729002552674501,279.10346899989236,279.1707590254191,3.988468051829841e-06,False
162,0.06724252443746082,294.0422579999904,294.10950052442786,8.112173964036629e-05,False
163,6.350379778723436,282.7909269999509,289.14130677867433,0.00042006353032775223,False
164,0.06703859071421903,276.9587169996157,277.02575559032994,0.000377258489606902,False
165,0.0664028784740367,282.0148800001334,282.08128287860745,3.5938548990088748e-06,False
166,0.09420221249456517,356.34019400004036,356.4343962125349,2.025066123678698e-06,False
167,0.06658385200353223,277.0019209997372,277.0685048517407,2.09444374377199e-06,False
168,0.06648662656516535,299.75898800012146,299.8254746266866,0.00016486913955304772,False
169,0.06691218959531398,278.94225000000006,279.0091621895954,3.62336481884995e-06,False
170,0.06762883776900708,288.8782079999146,288.9458368376836,5.173497993382625e-05,False
171,0.0671212692395784,294.66347300012785,294.73059426936743,2.8347822080831975e-05,False
172,0.06733950613124762,282.1143800001664,282.18171950629767,1.8627004465088248e-05,False
173,0.09243404610970174,316.5609019997646,316.6533360458743,3.4414156289130915e-06,False
174,14.125108273219666,294.06401799997184,308.1891262731915,3.904708137270063e-05,False
175,122.32734526196509,289.0635030003068,411.3908482622719,4.064737731823698e-05,False
