vehicle,queue_ms,service_ms,sojourn_ms,probability,flagged
0,0.07216720678115962,281.49507999978596,281.5672472065671,0.0002156928094336763,False
1,0.07293004182429286,286.54941100012365,286.62234104194795,4.629481736628804e-06,False
2,0.06688506709906505,290.42242199966495,290.489307066764,4.1484632674837485e-05,False
3,234.70757709674217,293.502774999979,528.2103520967212,1.7604372715140926e-06,False
4,511.100018156867,284.22101300020586,795.3210311570729,4.270573754183715e-06,False
5,504.96453701589417,299.02795199996035,803.9924890158545,0.013623494654893875,True
6,522.1757001645528,287.9201729997476,810.0958731643004,1.914941458380781e-05,False
7,185.41184685454937,276.86117099983676,462.2730178543861,6.800386472605169e-06,False
8,446.5891764175467,286.0725279997496,732.6617044172963,1.2748898370773531e-05,False
9,523.5259411092557,292.5830449999012,816.1089861091568,1.744491783028934e-05,False
10,802.1965377492961,423.29179400030625,1225.4883317496024,6.300078530330211e-05,False
11,1007.8587711445834,291.48020599996016,1299.3389771445436,5.720856734114932e-06,False
12,953.2523935677091,288.9511990001665,1242.2035925678756,6.464492344093742e-06,False
13,1165.0380696501088,329.6338579998519,1494.6719276499607,9.575050171406474e-06,False
14,1248.530089117594,285.7208469999932,1534.2509361175871,8.824170436128043e-06,False
15,1503.6705433522002,286.46583799991276,1790.136381352113,2.2216354409465566e-05,False
16,1771.999332874202,288.58127700004843,2060.5806098742505,8.735184565011878e-06,False
17,1997.725971447835,288.08565300005284,2285.811624447888,3.6311480471340474e-06,False
18,2105.7619893740593,303.2836069996847,2409.045596373744,9.177791071124375e-06,False
19,2326.622584425877,284.1537909998806,2610.7763754257576,0.0002712523564696312,False
20,2361.4798314633845,286.2567110000782,2647.7365424634627,3.1012114050099626e-05,False
21,2603.1978220207748,282.52943999996205,2885.727262020737,7.01985982232145e-06,False
22,2518.308114192223,292.32143799981714,2810.62955219204,2.9486013772839215e-06,False
23,2565.388747549605,282.0867969999199,2847.475544549525,4.735258869459358e-07,False
24,2716.4922927563566,284.2998270002681,3000.7921197566247,1.4260772331908811e-05,False
25,2917.548627494398,286.19950899974356,3203.7481364941414,2.851517820090521e-06,False
26,3113.4543976345412,289.37799000004816,3402.8323876345894,5.3347164794104174e-05,False
27,3387.5925492234273,294.45556099972237,3682.0481102231497,7.292942882486386e-06,False
28,3646.2961943484515,276.0770519998914,3922.373246348343,9.807265996641945e-06,False
29,3785.487579027631,287.18329399998765,4072.6708730276187,2.0522891645669006e-05,False
30,3995.1307117958095,309.6945150000465,4304.825226795856,2.849214433808811e-05,False
31,4052.155872282583,283.0826370000068,4335.23850928259,3.4279466945008608e-06,False
32,4193.719696799235,279.9380440001187,4473.657740799354,1.2329257515375502e-05,False
33,4426.244302939722,304.9387740002203,4731.183076939942,5.6936582950584125e-06,False
34,4639.13911068812,291.04963800000405,4930.188748688124,0.9999128580093384,True
35,4802.049770250505,283.67066700002397,5085.720437250529,2.4957971618277952e-05,False
36,5017.127966963017,283.9766819997749,5301.1046489627915,0.0003247103304602206,False
37,5236.895606781218,302.9569069999525,5539.85251378117,5.4182979511097074e-05,False
38,5364.25235334309,286.4955239997471,5650.7478773428375,0.0015191350830718875,False
39,5591.531933557235,277.6799220000612,5869.211855557296,4.105940752197057e-05,False
40,5602.646405550331,293.7316990000909,5896.378104550422,4.725392955151619e-06,False
41,5618.379898301555,291.40622600016286,5909.786124301718,0.00021866383031010628,False
42,5693.144999708693,288.75436799989984,5981.899367708593,2.6346467620896874e-06,False
